final_test_suite_costs,final_pcounts,final_dists,average_qpu_access_time(ms),stdev_qpu_access_time(ms),all_qpu_access_times(ms),qpu_lower_bound(ms),qpu_upper_bound(ms),qpu_run_times(ms)
"[61755, 62101]","[9877, 9895]","[31589, 31623]",328.6438916685394,136.6101922917232,"[92.55814552307129, 116.42694473266602, 153.5179615020752, 488.598108291626, 289.2930507659912, 210.4501724243164, 511.75498962402344, 559.7667694091797, 452.03495025634766, 428.2512664794922, 440.22393226623535, 457.46707916259766, 518.2790756225586, 433.79878997802734, 435.330867767334, 408.7958335876465, 458.5461616516113, 428.3430576324463, 476.0091304779053, 140.72895050048828, 203.50289344787598, 360.6739044189453, 198.59814643859863, 264.0271186828613, 295.00818252563477, 88.39869499206543, 477.67019271850586, 313.601016998291, 479.47120666503906, 450.3781795501709, 439.15438652038574, 429.5001029968262, 467.379093170166, 207.5939178466797, 319.75293159484863, 313.86494636535645, 304.919958114624, 205.58619499206543, 250.27823448181152, 236.88673973083496, 343.88184547424316, 201.56002044677734, 462.2647762298584, 450.7770538330078, 455.8451175689697, 474.0579128265381, 454.18500900268555, 470.6709384918213, 442.4099922180176, 424.058198928833, 468.90902519226074, 434.04603004455566, 479.94184494018555, 59.44395065307617, 432.08909034729004, 454.56695556640625, 455.1692008972168, 446.52581214904785, 395.251989364624, 459.61594581604004, 401.60512924194336, 462.6178741455078, 594.0260887145996, 441.525936126709, 433.582067489624, 452.2509574890137, 62.55674362182617, 460.86978912353516, 488.2051944732666, 414.6308898925781, 480.85689544677734, 466.52793884277344, 419.827938079834, 388.8821601867676, 438.28606605529785, 498.7149238586426, 466.7959213256836, 489.02392387390137, 459.78498458862305, 479.1598320007324, 70.23835182189941, 325.44612884521484, 303.2560348510742, 316.30897521972656, 309.1387748718262, 304.0919303894043, 375.17690658569336, 435.9111785888672, 487.1060848236084, 435.8370304107666, 287.2769832611084, 76.27701759338379, 297.2910404205322, 234.31015014648438, 185.89305877685547, 140.06924629211426, 357.3172092437744, 356.6279411315918, 489.6719455718994, 292.68479347229004, 376.802921295166, 412.5640392303467, 435.07885932922363, 413.18297386169434, 545.464038848877, 355.924129486084, 317.3637390136719, 377.4218559265137, 340.29316902160645, 224.35688972473145, 271.53682708740234, 162.1387004852295, 366.28079414367676, 434.85021591186523, 352.7710437774658, 425.2748489379883, 402.77886390686035, 175.6432056427002, 176.45692825317383, 334.84601974487305, 235.93401908874512, 406.91113471984863, 155.6847095489502, 303.6773204803467, 395.0531482696533, 571.246862411499, 62.17002868652344, 322.706937789917, 354.26998138427734, 338.3040428161621, 307.8770637512207, 352.139949798584, 326.97200775146484, 307.981014251709, 346.9433784484863, 228.7447452545166, 257.8778266906738, 116.68920516967773, 195.7261562347412, 142.02404022216797, 99.55596923828125, 391.2477493286133, 402.2238254547119, 358.5391044616699, 113.40713500976562, 166.29600524902344, 160.04395484924316, 185.18710136413574, 191.15686416625977, 120.0399398803711, 95.8251953125, 171.89693450927734, 173.7658977508545, 164.3071174621582, 278.82909774780273, 200.8819580078125, 524.3148803710938, 521.0440158843994, 478.395938873291, 351.0468006134033, 358.4246635437012, 233.38603973388672, 375.4119873046875, 183.97879600524902, 362.31279373168945, 363.6059761047363, 231.25004768371582, 298.1576919555664, 203.54199409484863, 405.55787086486816, 369.5101737976074, 267.69161224365234, 266.95990562438965, 240.447998046875, 163.89918327331543, 227.43773460388184, 270.1911926269531, 456.8960666656494, 193.11094284057617, 280.56788444519043, 222.29385375976562, 129.32419776916504, 236.34004592895508, 142.3969268798828, 173.8717555999756, 379.73499298095703, 151.1530876159668, 253.24535369873047, 249.75299835205078, 247.67303466796875, 165.05670547485352, 162.02592849731445, 93.06979179382324, 292.6759719848633, 268.8918113708496, 264.127254486084, 188.88497352600098, 304.10218238830566, 334.1219425201416, 360.9018325805664, 164.4740104675293, 327.1329402923584, 222.63097763061523, 124.63092803955078, 114.23206329345703, 382.99012184143066, 310.20402908325195, 347.49388694763184, 307.8420162200928, 393.5720920562744, 176.10597610473633, 231.8131923675537, 172.02997207641602, 136.7471218109131, 160.3410243988037, 164.85309600830078, 151.6110897064209, 105.6361198425293, 127.15601921081543, 164.17884826660156, 492.69604682922363, 160.6760025024414, 388.83519172668457, 469.6240425109863, 473.4981060028076, 506.65807723999023, 467.87405014038086, 508.53776931762695, 504.99629974365234, 516.0629749298096, 497.9250431060791, 506.939172744751, 501.0240077972412, 500.0901222229004, 523.9789485931396, 476.6380786895752, 157.0889949798584, 427.10328102111816, 453.2208442687988, 159.03472900390625, 298.54393005371094, 213.45996856689453, 128.70502471923828, 580.780029296875, 363.0950450897217, 498.964786529541, 493.40319633483887, 494.2011833190918, 457.395076751709, 471.498966217041, 213.87481689453125, 232.5439453125, 219.92921829223633, 219.1629409790039, 372.8170394897461, 341.1450386047363, 298.74610900878906, 384.21010971069336, 204.6339511871338, 515.3748989105225, 537.6758575439453, 473.9210605621338, 500.5209445953369, 525.5610942840576, 488.724946975708, 501.1720657348633, 631.9928169250488, 513.7119293212891, 474.43485260009766, 540.647029876709, 66.38169288635254, 488.5210990905762, 434.33189392089844, 523.6668586730957, 575.2720832824707, 485.92305183410645, 417.25707054138184, 590.9819602966309, 490.54598808288574, 556.7271709442139, 473.74701499938965, 504.3518543243408, 427.63233184814453, 68.59993934631348, 470.674991607666, 429.1360378265381, 525.6140232086182, 455.0001621246338, 469.9888229370117, 482.0539951324463, 552.9680252075195, 502.1347999572754, 454.61010932922363, 534.9318981170654, 443.0820941925049, 562.3390674591064, 515.995979309082, 71.65098190307617, 467.3290252685547, 326.261043548584, 450.61397552490234, 345.7469940185547, 314.7242069244385, 513.8380527496338, 336.9278907775879, 455.9609889984131, 289.98303413391113, 552.9539585113525, 63.95220756530762, 146.5921401977539, 205.7650089263916, 146.42620086669922, 109.82608795166016, 417.70076751708984, 427.0448684692383, 348.01292419433594, 532.4931144714355, 506.7770481109619, 357.67292976379395, 358.5069179534912, 388.14687728881836, 495.7249164581299, 236.90390586853027, 389.4639015197754, 349.38502311706543, 435.47511100769043, 248.2750415802002, 377.4838447570801, 180.13620376586914, 439.42785263061523, 508.6538791656494, 446.3460445404053, 516.7779922485352, 424.2689609527588, 196.98572158813477, 190.43803215026855, 373.0189800262451, 403.37109565734863, 238.84081840515137, 265.32793045043945, 183.1531524658203, 531.4369201660156, 411.9720458984375, 66.81227684020996, 398.47683906555176, 321.5820789337158, 428.87187004089355, 316.8368339538574, 385.88809967041016, 339.39576148986816, 362.4107837677002, 393.704891204834, 240.72504043579102, 254.46820259094238, 134.35697555541992, 161.78607940673828, 109.18307304382324, 117.02895164489746, 407.9720973968506, 400.3481864929199, 395.17736434936523, 110.42022705078125, 164.92795944213867, 153.38587760925293, 255.90920448303223, 303.0509948730469, 144.53983306884766, 93.63198280334473, 175.02999305725098, 186.95712089538574, 167.3269271850586, 155.23505210876465, 209.8848819732666, 520.1549530029297, 509.6001625061035, 551.7611503601074, 391.3888931274414, 375.04005432128906, 279.3419361114502, 225.60787200927734, 402.6179313659668, 334.49792861938477, 351.8688678741455, 209.92326736450195, 284.4429016113281, 367.4800395965576, 343.17517280578613, 230.0262451171875, 341.616153717041, 252.61282920837402, 239.23397064208984, 168.95508766174316, 209.00774002075195, 474.1177558898926, 416.84675216674805, 180.419921875, 198.78792762756348, 230.97920417785645, 165.0388240814209, 259.59229469299316, 153.3958911895752, 162.28413581848145, 202.1932601928711, 212.3548984527588, 263.9491558074951, 249.26400184631348, 402.33874320983887, 150.4509449005127, 115.3421401977539, 111.36007308959961, 276.85093879699707, 269.0699100494385, 280.35879135131836, 200.4990577697754, 360.74090003967285, 347.4140167236328, 449.13792610168457, 166.6121482849121, 244.91095542907715, 254.93288040161133, 144.18983459472656, 119.3389892578125, 299.2889881134033, 384.1691017150879, 311.1307621002197, 310.01901626586914, 373.4138011932373, 185.17398834228516, 169.61193084716797, 179.764986038208, 141.79611206054688, 161.28206253051758, 189.9871826171875, 168.78199577331543]",316.14835822637184,341.7088229398024,"[92.55814552307129, 116.42694473266602, 153.5179615020752, 488.598108291626, 289.2930507659912, 210.4501724243164, 511.75498962402344, 559.7667694091797, 452.03495025634766, 428.2512664794922, 440.22393226623535, 457.46707916259766, 518.2790756225586, 433.79878997802734, 435.330867767334, 408.7958335876465, 458.5461616516113, 428.3430576324463, 476.0091304779053, 140.72895050048828, 203.50289344787598, 360.6739044189453, 198.59814643859863, 264.0271186828613, 295.00818252563477, 88.39869499206543, 477.67019271850586, 313.601016998291, 479.47120666503906, 450.3781795501709, 439.15438652038574, 429.5001029968262, 467.379093170166, 207.5939178466797, 319.75293159484863, 313.86494636535645, 304.919958114624, 205.58619499206543, 250.27823448181152, 236.88673973083496, 343.88184547424316, 201.56002044677734, 462.2647762298584, 450.7770538330078, 455.8451175689697, 474.0579128265381, 454.18500900268555, 470.6709384918213, 442.4099922180176, 424.058198928833, 468.90902519226074, 434.04603004455566, 479.94184494018555, 59.44395065307617, 432.08909034729004, 454.56695556640625, 455.1692008972168, 446.52581214904785, 395.251989364624, 459.61594581604004, 401.60512924194336, 462.6178741455078, 594.0260887145996, 441.525936126709, 433.582067489624, 452.2509574890137, 62.55674362182617, 460.86978912353516, 488.2051944732666, 414.6308898925781, 480.85689544677734, 466.52793884277344, 419.827938079834, 388.8821601867676, 438.28606605529785, 498.7149238586426, 466.7959213256836, 489.02392387390137, 459.78498458862305, 479.1598320007324, 70.23835182189941, 325.44612884521484, 303.2560348510742, 316.30897521972656, 309.1387748718262, 304.0919303894043, 375.17690658569336, 435.9111785888672, 487.1060848236084, 435.8370304107666, 287.2769832611084, 76.27701759338379, 297.2910404205322, 234.31015014648438, 185.89305877685547, 140.06924629211426, 357.3172092437744, 356.6279411315918, 489.6719455718994, 292.68479347229004, 376.802921295166, 412.5640392303467, 435.07885932922363, 413.18297386169434, 545.464038848877, 355.924129486084, 317.3637390136719, 377.4218559265137, 340.29316902160645, 224.35688972473145, 271.53682708740234, 162.1387004852295, 366.28079414367676, 434.85021591186523, 352.7710437774658, 425.2748489379883, 402.77886390686035, 175.6432056427002, 176.45692825317383, 334.84601974487305, 235.93401908874512, 406.91113471984863, 155.6847095489502, 303.6773204803467, 395.0531482696533, 571.246862411499, 62.17002868652344, 322.706937789917, 354.26998138427734, 338.3040428161621, 307.8770637512207, 352.139949798584, 326.97200775146484, 307.981014251709, 346.9433784484863, 228.7447452545166, 257.8778266906738, 116.68920516967773, 195.7261562347412, 142.02404022216797, 99.55596923828125, 391.2477493286133, 402.2238254547119, 358.5391044616699, 113.40713500976562, 166.29600524902344, 160.04395484924316, 185.18710136413574, 191.15686416625977, 120.0399398803711, 95.8251953125, 171.89693450927734, 173.7658977508545, 164.3071174621582, 278.82909774780273, 200.8819580078125, 524.3148803710938, 521.0440158843994, 478.395938873291, 351.0468006134033, 358.4246635437012, 233.38603973388672, 375.4119873046875, 183.97879600524902, 362.31279373168945, 363.6059761047363, 231.25004768371582, 298.1576919555664, 203.54199409484863, 405.55787086486816, 369.5101737976074, 267.69161224365234, 266.95990562438965, 240.447998046875, 163.89918327331543, 227.43773460388184, 270.1911926269531, 456.8960666656494, 193.11094284057617, 280.56788444519043, 222.29385375976562, 129.32419776916504, 236.34004592895508, 142.3969268798828, 173.8717555999756, 379.73499298095703, 151.1530876159668, 253.24535369873047, 249.75299835205078, 247.67303466796875, 165.05670547485352, 162.02592849731445, 93.06979179382324, 292.6759719848633, 268.8918113708496, 264.127254486084, 188.88497352600098, 304.10218238830566, 334.1219425201416, 360.9018325805664, 164.4740104675293, 327.1329402923584, 222.63097763061523, 124.63092803955078, 114.23206329345703, 382.99012184143066, 310.20402908325195, 347.49388694763184, 307.8420162200928, 393.5720920562744, 176.10597610473633, 231.8131923675537, 172.02997207641602, 136.7471218109131, 160.3410243988037, 164.85309600830078, 151.6110897064209, 105.6361198425293, 127.15601921081543, 164.17884826660156, 492.69604682922363, 160.6760025024414, 388.83519172668457, 469.6240425109863, 473.4981060028076, 506.65807723999023, 467.87405014038086, 508.53776931762695, 504.99629974365234, 516.0629749298096, 497.9250431060791, 506.939172744751, 501.0240077972412, 500.0901222229004, 523.9789485931396, 476.6380786895752, 157.0889949798584, 427.10328102111816, 453.2208442687988, 159.03472900390625, 298.54393005371094, 213.45996856689453, 128.70502471923828, 580.780029296875, 363.0950450897217, 498.964786529541, 493.40319633483887, 494.2011833190918, 457.395076751709, 471.498966217041, 213.87481689453125, 232.5439453125, 219.92921829223633, 219.1629409790039, 372.8170394897461, 341.1450386047363, 298.74610900878906, 384.21010971069336, 204.6339511871338, 515.3748989105225, 537.6758575439453, 473.9210605621338, 500.5209445953369, 525.5610942840576, 488.724946975708, 501.1720657348633, 631.9928169250488, 513.7119293212891, 474.43485260009766, 540.647029876709, 66.38169288635254, 488.5210990905762, 434.33189392089844, 523.6668586730957, 575.2720832824707, 485.92305183410645, 417.25707054138184, 590.9819602966309, 490.54598808288574, 556.7271709442139, 473.74701499938965, 504.3518543243408, 427.63233184814453, 68.59993934631348, 470.674991607666, 429.1360378265381, 525.6140232086182, 455.0001621246338, 469.9888229370117, 482.0539951324463, 552.9680252075195, 502.1347999572754, 454.61010932922363, 534.9318981170654, 443.0820941925049, 562.3390674591064, 515.995979309082, 71.65098190307617, 467.3290252685547, 326.261043548584, 450.61397552490234, 345.7469940185547, 314.7242069244385, 513.8380527496338, 336.9278907775879, 455.9609889984131, 289.98303413391113, 552.9539585113525, 63.95220756530762, 146.5921401977539, 205.7650089263916, 146.42620086669922, 109.82608795166016, 417.70076751708984, 427.0448684692383, 348.01292419433594, 532.4931144714355, 506.7770481109619, 357.67292976379395, 358.5069179534912, 388.14687728881836, 495.7249164581299, 236.90390586853027, 389.4639015197754, 349.38502311706543, 435.47511100769043, 248.2750415802002, 377.4838447570801, 180.13620376586914, 439.42785263061523, 508.6538791656494, 446.3460445404053, 516.7779922485352, 424.2689609527588, 196.98572158813477, 190.43803215026855, 373.0189800262451, 403.37109565734863, 238.84081840515137, 265.32793045043945, 183.1531524658203, 531.4369201660156, 411.9720458984375, 66.81227684020996, 398.47683906555176, 321.5820789337158, 428.87187004089355, 316.8368339538574, 385.88809967041016, 339.39576148986816, 362.4107837677002, 393.704891204834, 240.72504043579102, 254.46820259094238, 134.35697555541992, 161.78607940673828, 109.18307304382324, 117.02895164489746, 407.9720973968506, 400.3481864929199, 395.17736434936523, 110.42022705078125, 164.92795944213867, 153.38587760925293, 255.90920448303223, 303.0509948730469, 144.53983306884766, 93.63198280334473, 175.02999305725098, 186.95712089538574, 167.3269271850586, 155.23505210876465, 209.8848819732666, 520.1549530029297, 509.6001625061035, 551.7611503601074, 391.3888931274414, 375.04005432128906, 279.3419361114502, 225.60787200927734, 402.6179313659668, 334.49792861938477, 351.8688678741455, 209.92326736450195, 284.4429016113281, 367.4800395965576, 343.17517280578613, 230.0262451171875, 341.616153717041, 252.61282920837402, 239.23397064208984, 168.95508766174316, 209.00774002075195, 474.1177558898926, 416.84675216674805, 180.419921875, 198.78792762756348, 230.97920417785645, 165.0388240814209, 259.59229469299316, 153.3958911895752, 162.28413581848145, 202.1932601928711, 212.3548984527588, 263.9491558074951, 249.26400184631348, 402.33874320983887, 150.4509449005127, 115.3421401977539, 111.36007308959961, 276.85093879699707, 269.0699100494385, 280.35879135131836, 200.4990577697754, 360.74090003967285, 347.4140167236328, 449.13792610168457, 166.6121482849121, 244.91095542907715, 254.93288040161133, 144.18983459472656, 119.3389892578125, 299.2889881134033, 384.1691017150879, 311.1307621002197, 310.01901626586914, 373.4138011932373, 185.17398834228516, 169.61193084716797, 179.764986038208, 141.79611206054688, 161.28206253051758, 189.9871826171875, 168.78199577331543]"
