final_test_suite_costs,final_effectivenesses,average_qpu_access_time(ms),stdev_qpu_access_time(ms),qpu_run_times(ms)
"[21523009.26046682, 23222923.077926174, 15540947.516986204, 20848765.072643764, 27057264.640648365, 19453029.287803575, 14550475.236648519, 23532422.25437091, 19222631.981372457, 24058050.43634104]","[6.754874476943193, 5.9951044877180335, 6.529730860987551, 7.375220992260526, 6.703812650824335, 6.587061409648447, 6.5643707907387405, 5.529016201531324, 6.216174890935582, 6.54253523851421]",73.97821909043847,57.19089232170978,"[56.054115295410156, 61.74731254577637, 60.776710510253906, 62.08014488220215, 67.89255142211914, 61.89751625061035, 65.35553932189941, 73.32825660705566, 63.25054168701172, 60.91904640197754, 73.03071022033691, 277.39858627319336, 62.9725456237793, 64.88490104675293, 71.80309295654297, 71.57659530639648, 62.323570251464844, 71.51055335998535, 57.56878852844238, 58.98571014404297, 61.13409996032715, 67.53659248352051, 67.18611717224121, 57.65080451965332, 72.25799560546875, 58.4263801574707, 63.956260681152344, 71.47097587585449, 70.62077522277832, 66.41507148742676, 60.08315086364746, 54.88276481628418, 47.188520431518555, 55.94158172607422, 60.030221939086914, 58.512210845947266, 274.799108505249, 54.03280258178711, 284.84344482421875, 53.01618576049805, 66.75314903259277, 70.9526538848877, 72.87931442260742, 57.25288391113281, 66.59817695617676, 68.80927085876465, 59.014081954956055, 72.25894927978516, 60.40787696838379, 61.98740005493164, 58.18629264831543, 75.42800903320312, 73.38929176330566, 61.37204170227051, 71.21515274047852, 58.452606201171875, 66.98393821716309, 280.05099296569824, 68.82739067077637, 74.20134544372559, 61.39373779296875, 66.95294380187988, 75.4690170288086, 64.11194801330566, 358.5326671600342, 69.25249099731445, 58.981895446777344, 70.08028030395508, 58.1972599029541, 68.64762306213379, 63.58194351196289, 58.31503868103027, 278.03993225097656, 63.80319595336914, 58.43234062194824, 57.65032768249512, 49.910783767700195, 65.67239761352539, 59.13400650024414, 57.76381492614746, 70.18232345581055, 56.97154998779297, 56.54573440551758, 63.65513801574707, 58.41636657714844, 66.3595199584961, 60.98532676696777, 65.3531551361084, 66.23983383178711, 56.127071380615234, 56.48517608642578, 57.45697021484375, 60.29558181762695, 67.94214248657227, 57.205915451049805, 58.889150619506836, 65.50860404968262, 58.00151824951172, 79.86187934875488, 58.62593650817871, 60.18376350402832, 69.85664367675781, 69.63586807250977, 54.8095703125, 64.4984245300293, 57.83653259277344, 71.59280776977539, 58.605194091796875, 273.61512184143066, 56.32448196411133, 81.13336563110352, 57.30414390563965, 56.24651908874512, 51.914215087890625, 59.350013732910156, 76.47943496704102, 59.51285362243652, 62.28756904602051, 278.8670063018799, 53.43985557556152, 59.49878692626953, 67.79098510742188, 65.71817398071289, 67.35682487487793, 70.07527351379395, 57.33227729797363, 67.71969795227051, 286.99541091918945, 60.30750274658203, 61.09309196472168, 59.09419059753418, 66.04671478271484, 60.89663505554199, 277.6048183441162, 72.40939140319824, 57.589054107666016, 67.12555885314941, 62.89196014404297, 84.47408676147461, 70.45388221740723, 70.25384902954102, 73.27818870544434, 56.9155216217041, 57.34992027282715, 59.93318557739258, 277.97794342041016, 59.6766471862793, 65.3226375579834, 65.63329696655273, 60.64200401306152, 58.80999565124512, 55.7711124420166, 77.01230049133301, 273.50473403930664, 402.2812843322754, 56.35976791381836, 62.53981590270996, 58.31408500671387, 64.6522045135498, 58.695316314697266, 59.69405174255371, 59.264421463012695, 58.36319923400879, 64.4984245300293, 63.69423866271973, 59.198856353759766, 57.045698165893555, 69.55933570861816, 62.08181381225586, 62.86787986755371, 70.55830955505371, 57.14678764343262, 58.54010581970215, 62.15548515319824, 275.24685859680176, 71.8851089477539, 55.356502532958984, 55.87625503540039, 56.91170692443848, 56.10227584838867, 55.38511276245117, 54.83412742614746, 55.36317825317383, 57.58309364318848, 55.58633804321289, 54.43286895751953, 53.231000900268555, 58.50815773010254, 57.20710754394531, 55.63807487487793, 57.2357177734375, 56.08320236206055, 54.36897277832031, 57.87491798400879, 54.86011505126953, 58.420419692993164, 57.46269226074219, 53.61676216125488, 58.56966972351074, 54.73804473876953, 56.134939193725586, 53.867340087890625, 54.72731590270996, 54.76832389831543, 58.05397033691406, 57.77430534362793, 56.26034736633301, 55.739402770996094, 58.48121643066406, 59.19933319091797, 57.79743194580078, 59.85260009765625, 56.70785903930664, 58.838605880737305, 57.21449851989746, 61.90037727355957, 58.16292762756348, 58.330535888671875, 58.99643898010254, 62.839508056640625, 58.355093002319336, 58.62903594970703, 57.31606483459473, 56.20241165161133, 56.777000427246094, 271.8007564544678, 55.895090103149414, 57.7082633972168, 58.27903747558594, 58.37225914001465, 59.69047546386719, 58.438777923583984, 53.60698699951172, 60.50825119018555, 57.40094184875488, 57.2810173034668, 58.206796646118164, 61.8901252746582, 64.33558464050293, 55.860280990600586, 59.06248092651367, 59.97586250305176, 273.2088565826416, 61.74445152282715, 62.26062774658203, 54.90684509277344, 53.28845977783203, 263.0171775817871, 275.054931640625, 57.79457092285156, 57.11221694946289, 62.07108497619629, 61.14053726196289, 58.302879333496094, 59.66448783874512, 58.34484100341797, 62.27827072143555, 62.262535095214844, 56.41961097717285, 54.8405647277832, 59.0975284576416, 54.66318130493164, 58.531761169433594, 58.31551551818848, 55.486440658569336, 56.43916130065918, 53.22742462158203, 57.00564384460449, 55.34243583679199, 262.0687484741211, 55.50122261047363, 57.36947059631348, 269.86098289489746, 55.533409118652344, 55.556535720825195, 56.50687217712402, 57.62457847595215, 59.320688247680664, 55.77707290649414, 56.090354919433594, 55.35459518432617, 57.44290351867676, 60.07981300354004, 58.15005302429199, 59.12613868713379, 55.068254470825195, 58.38203430175781, 64.24641609191895, 56.421756744384766, 54.80623245239258, 56.974172592163086, 61.05303764343262, 58.715105056762695, 61.1112117767334, 58.50839614868164, 59.123992919921875, 60.24432182312012, 56.267738342285156, 63.20595741271973, 58.258056640625, 56.440114974975586, 56.73789978027344, 57.93905258178711, 63.80629539489746, 61.2797737121582, 58.599233627319336, 270.4455852508545, 56.708574295043945, 59.370994567871094, 58.113813400268555, 56.81896209716797, 59.125423431396484, 61.785221099853516, 58.63785743713379, 53.8334846496582, 58.297157287597656, 53.85756492614746, 56.97035789489746, 58.92825126647949, 57.57308006286621, 62.11495399475098, 53.56764793395996, 61.08379364013672, 59.41128730773926, 273.49209785461426, 54.43525314331055, 57.79290199279785, 57.25812911987305, 55.64737319946289, 58.858633041381836, 59.3571662902832, 56.792497634887695, 59.480905532836914, 60.24956703186035, 56.574106216430664, 57.333946228027344, 60.75429916381836, 53.43770980834961, 62.17598915100098, 58.48550796508789, 57.993412017822266, 56.389570236206055, 268.7385082244873, 57.03306198120117, 54.32534217834473, 54.76999282836914, 54.81743812561035, 57.72042274475098, 53.893089294433594, 58.663129806518555, 54.66461181640625, 61.860084533691406, 56.81157112121582, 266.0353183746338, 264.7433280944824, 56.97035789489746, 61.0203742980957, 61.905622482299805, 54.343223571777344, 53.800344467163086, 58.416128158569336, 53.28631401062012, 57.61456489562988, 55.622100830078125, 57.053565979003906, 56.30946159362793, 57.51609802246094, 58.49480628967285, 272.3531723022461, 59.223175048828125, 58.7153434753418, 56.82110786437988, 57.77621269226074, 56.56123161315918, 57.9073429107666, 59.50927734375, 60.21881103515625, 57.27887153625488, 59.005022048950195, 57.576894760131836, 55.30858039855957, 56.49828910827637, 61.40732765197754, 56.92696571350098, 56.23054504394531, 58.908700942993164, 57.607412338256836, 56.92696571350098, 58.89081954956055, 61.551570892333984, 58.96258354187012, 56.61725997924805, 63.67802619934082, 59.882402420043945, 60.45031547546387, 64.52703475952148, 55.63187599182129, 58.56466293334961, 59.31878089904785, 59.96227264404297, 56.1978816986084, 56.4723014831543, 58.934926986694336, 58.87031555175781, 56.26177787780762, 61.55681610107422, 57.6632022857666, 56.42104148864746, 55.99522590637207, 56.4570426940918, 53.769588470458984, 61.37681007385254, 56.975603103637695, 60.126304626464844, 61.448097229003906, 56.5943717956543, 56.76388740539551, 57.90901184082031, 57.955265045166016, 55.29046058654785, 58.5479736328125, 58.72702598571777, 57.04164505004883, 55.968523025512695, 61.10501289367676, 62.02411651611328, 58.297157287597656, 56.584835052490234, 54.003000259399414, 57.93952941894531, 53.577423095703125, 58.835744857788086, 53.519248962402344, 59.258222579956055, 58.04276466369629, 53.958892822265625, 60.44650077819824, 54.450035095214844, 54.944515228271484, 60.67252159118652, 57.84893035888672, 55.56797981262207, 54.83651161193848, 54.17609214782715, 54.230451583862305, 55.10210990905762, 57.2514533996582, 53.75790596008301, 56.746482849121094, 55.51338195800781, 58.35604667663574, 59.144020080566406, 56.42056465148926, 56.3051700592041, 60.169219970703125, 58.956146240234375, 58.315277099609375, 64.56732749938965, 59.83090400695801, 57.62529373168945, 58.7770938873291, 60.60624122619629, 58.585166931152344, 56.98657035827637, 58.89701843261719, 56.34927749633789, 57.311058044433594, 58.44879150390625, 56.05459213256836, 58.99453163146973, 56.51593208312988, 60.90569496154785, 56.7326545715332, 57.256460189819336, 57.28769302368164, 61.11407279968262, 59.31973457336426, 57.221174240112305, 56.74481391906738, 57.267189025878906, 56.98680877685547, 58.67934226989746, 61.68341636657715, 60.170888900756836, 59.049367904663086, 55.87005615234375, 58.51626396179199, 57.07907676696777, 65.46163558959961, 267.258882522583, 57.47342109680176, 56.74004554748535, 56.58674240112305, 59.84854698181152, 60.59718132019043, 60.33444404602051, 60.164690017700195, 56.910037994384766, 265.26689529418945, 54.79145050048828, 55.99355697631836, 56.182861328125, 59.955596923828125, 56.302785873413086, 53.95364761352539, 55.5875301361084, 57.936906814575195, 57.353973388671875, 60.02497673034668, 56.784868240356445, 55.078983306884766, 56.56695365905762, 57.7239990234375, 54.656267166137695, 54.052114486694336, 63.71021270751953, 63.1098747253418, 58.00366401672363, 45.46952247619629, 56.36906623840332, 61.28740310668945, 58.197021484375, 74.05447959899902, 54.48293685913086, 56.8082332611084, 56.360721588134766, 71.50936126708984, 61.484575271606445, 56.32185935974121, 59.36884880065918, 277.91905403137207, 55.710792541503906, 70.3890323638916, 59.160709381103516, 62.88957595825195, 71.20990753173828, 58.25448036193848, 65.3693675994873, 60.52112579345703, 281.7821502685547, 58.28547477722168, 66.56193733215332, 59.59725379943848, 60.306549072265625, 58.43520164489746, 64.44644927978516, 57.68632888793945, 74.95927810668945, 58.65955352783203, 73.5323429107666, 63.54808807373047, 61.36608123779297, 65.19293785095215, 63.141584396362305, 64.39614295959473, 67.46912002563477, 61.80167198181152, 62.604427337646484, 58.26401710510254, 59.20577049255371, 57.830810546875, 60.662269592285156, 60.75119972229004, 65.71555137634277, 403.1045436859131, 64.68772888183594, 59.287309646606445, 58.49742889404297, 58.75539779663086, 59.74912643432617, 72.63302803039551, 68.0534839630127, 57.11817741394043, 62.833547592163086, 62.08944320678711, 68.31932067871094, 58.65669250488281, 65.45209884643555, 58.98761749267578, 62.80994415283203, 62.18266487121582, 72.14069366455078, 59.63397026062012, 62.62350082397461, 59.401750564575195, 58.838605880737305, 70.73760032653809, 56.79512023925781, 68.4053897857666, 65.03844261169434, 56.82873725891113, 65.02938270568848, 58.876991271972656, 57.15656280517578, 59.78751182556152, 73.19140434265137, 70.14203071594238, 68.23134422302246, 58.602094650268555, 62.69431114196777, 61.722755432128906, 55.483341217041016, 66.09439849853516, 66.78366661071777, 57.86299705505371, 59.676170349121094, 60.101985931396484, 55.56845664978027, 59.57221984863281, 62.589168548583984, 63.020944595336914, 57.76524543762207, 57.87467956542969, 66.73550605773926, 279.79230880737305, 61.73992156982422, 57.482242584228516, 60.12296676635742, 59.075117111206055, 70.36113739013672, 281.88252449035645, 67.2450065612793, 67.49105453491211, 58.96282196044922, 59.61251258850098, 67.65174865722656, 68.63093376159668, 71.63500785827637, 58.66193771362305, 59.23056602478027, 61.12551689147949, 59.313297271728516, 61.25950813293457, 64.97406959533691, 57.874441146850586, 69.32616233825684, 68.35675239562988, 61.01036071777344, 73.47965240478516, 62.31093406677246, 60.58979034423828, 66.78080558776855, 64.73445892333984, 56.43916130065918, 59.18693542480469, 65.46568870544434, 60.16254425048828, 411.21602058410645, 404.4477939605713, 55.295705795288086, 60.89019775390625, 67.87848472595215, 59.111833572387695, 65.11330604553223, 56.21743202209473, 79.55694198608398, 64.23783302307129, 62.31689453125, 296.4935302734375, 66.45417213439941, 60.69493293762207, 57.450294494628906, 59.08012390136719, 59.45873260498047, 58.20894241333008, 59.43441390991211, 418.73979568481445, 282.6542854309082, 70.98937034606934, 66.650390625, 59.514522552490234, 69.37432289123535, 54.68034744262695, 64.31007385253906, 71.16055488586426, 66.21432304382324, 55.59563636779785, 64.66293334960938, 56.5950870513916, 285.14862060546875, 65.72866439819336, 70.3127384185791, 57.24906921386719, 71.23041152954102, 62.14475631713867, 66.82181358337402, 69.90385055541992, 55.22894859313965, 55.283308029174805, 53.902626037597656, 57.13987350463867, 55.76515197753906, 58.20894241333008, 54.01134490966797, 54.62050437927246, 56.49423599243164, 56.57029151916504, 58.84051322937012, 56.90336227416992, 264.404296875, 60.48727035522461, 56.839704513549805, 55.999755859375, 269.94919776916504, 59.58962440490723, 61.07687950134277, 59.1578483581543, 56.12325668334961, 60.17637252807617, 58.27021598815918, 56.54168128967285, 62.059640884399414, 56.77390098571777, 59.168100357055664, 57.79600143432617, 58.24422836303711, 60.69302558898926, 56.81133270263672, 55.49120903015137, 57.04140663146973, 60.38999557495117, 58.214664459228516, 58.99524688720703, 58.18986892700195, 58.34650993347168, 54.888010025024414, 266.34764671325684, 59.30924415588379, 60.77146530151367, 56.95343017578125, 59.238433837890625, 57.2199821472168, 266.15023612976074, 57.039499282836914, 55.87315559387207, 57.533979415893555, 59.08703804016113, 62.50762939453125, 53.51877212524414, 56.88071250915527, 60.42313575744629, 59.636592864990234, 64.16082382202148, 56.70022964477539, 280.29370307922363, 54.51369285583496, 57.6784610748291, 56.64420127868652, 58.301687240600586, 266.41225814819336, 56.66828155517578, 54.21781539916992, 56.467533111572266, 60.205698013305664, 57.88135528564453, 53.50351333618164, 54.387807846069336, 58.133602142333984, 56.72764778137207, 56.01763725280762, 55.16934394836426, 56.63776397705078, 57.707786560058594, 268.3906555175781, 55.08899688720703, 57.7394962310791, 55.40871620178223, 62.08372116088867, 56.27751350402832, 54.52728271484375, 398.740291595459, 54.97574806213379, 55.76801300048828, 61.588287353515625, 55.109500885009766, 56.443214416503906, 56.542396545410156, 54.25095558166504, 58.03823471069336, 62.10207939147949, 58.72392654418945, 55.06014823913574, 61.2337589263916, 56.68234825134277, 59.94534492492676, 60.621023178100586, 59.22842025756836, 54.49175834655762, 59.87381935119629, 275.7887840270996, 59.36384201049805, 64.82982635498047, 58.50362777709961, 60.55259704589844, 62.81590461730957, 56.31113052368164, 57.37042427062988, 61.80262565612793, 57.98029899597168, 62.03341484069824, 55.959224700927734, 58.18033218383789, 56.75959587097168, 414.7763252258301, 61.63454055786133, 56.71358108520508, 56.77390098571777, 56.43820762634277, 58.54940414428711, 56.91027641296387, 57.834625244140625, 63.67349624633789, 56.392669677734375, 53.5585880279541, 56.841135025024414, 58.84575843811035, 60.836076736450195, 59.502363204956055, 59.279441833496094, 57.15155601501465]"
